ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1349690,Male,Yes,70,Yes,Lawyer,0,High,2,Cat_6,C
1347966,Male,Yes,70,Yes,Lawyer,0,High,2,Cat_6,B
1353300,Male,Yes,70,No,Lawyer,1,Low,2,Cat_6,D
1355068,Male,Yes,70,No,Lawyer,0,Low,1,Cat_6,B
1348274,Male,Yes,70,No,Lawyer,0,High,2,Cat_6,B
1348235,Male,Yes,69,Yes,Lawyer,1,Low,1,Cat_6,B
1351034,Male,Yes,69,Yes,Lawyer,0,High,4,Cat_6,C
1350494,Male,Yes,69,Yes,Lawyer,0,High,3,Cat_6,A
1349684,Male,Yes,69,No,Lawyer,1,Low,3,Cat_6,C
1355593,Male,Yes,69,No,Lawyer,0,Low,3,Cat_6,C
1348245,Male,Yes,69,No,Lawyer,0,Low,1,Cat_6,D
1350185,Male,Yes,69,No,Lawyer,0,High,2,Cat_6,C
1356431,Male,Yes,68,Yes,Lawyer,0,High,2,Cat_6,B
1351015,Male,Yes,68,Yes,Lawyer,0,High,2,Cat_6,C
1353202,Male,Yes,68,No,Lawyer,0,Low,2,Cat_6,D
1356199,Male,Yes,67,Yes,Lawyer,1,High,3,Cat_6,B
1350629,Male,Yes,67,Yes,Lawyer,1,High,2,Cat_6,B
1355594,Male,Yes,67,Yes,Lawyer,0,Low,2,Cat_6,C
1350623,Male,Yes,67,Yes,Lawyer,0,High,2,Cat_6,B
1353928,Male,Yes,67,No,Lawyer,1,Average,2,Cat_6,A
1355533,Male,Yes,66,Yes,Lawyer,5,Low,2,Cat_6,C
1353887,Male,Yes,66,Yes,Lawyer,1,High,2,Cat_6,C
1355509,Male,Yes,66,Yes,Lawyer,0,Low,1,Cat_6,C
1351862,Male,Yes,66,Yes,Lawyer,0,Low,1,Cat_6,D
1348140,Male,Yes,66,Yes,Lawyer,0,High,3,Cat_6,A
1355924,Male,Yes,66,No,Lawyer,0,Low,1,Cat_6,B
1348629,Male,Yes,66,No,Lawyer,0,High,3,Cat_6,B
1355827,Male,Yes,66,No,Lawyer,0,High,2,Cat_6,B
1355652,Male,Yes,65,Yes,Lawyer,11,High,2,Cat_6,C
1356507,Male,Yes,65,Yes,Lawyer,1,High,2,Cat_6,B
1356423,Male,Yes,65,Yes,Lawyer,1,High,2,Cat_6,A
1355250,Male,Yes,65,Yes,Lawyer,1,High,2,Cat_6,B
1355801,Male,Yes,65,Yes,Lawyer,0,Low,1,Cat_6,A
1348400,Male,Yes,65,Yes,Lawyer,0,High,2,Cat_6,B
1352971,Male,Yes,65,No,Lawyer,0,High,2,Cat_6,C
1355926,Male,Yes,61,Yes,Lawyer,1,High,2,Cat_6,C
1348039,Male,Yes,60,Yes,Lawyer,9,Low,2,Cat_6,B
1351996,Male,Yes,59,Yes,Lawyer,7,High,2,Cat_6,A
1356541,Male,Yes,58,Yes,Lawyer,2,High,2,Cat_6,C
1356373,Male,Yes,58,Yes,Lawyer,0,High,2,Cat_6,B
1353990,Male,Yes,57,Yes,Lawyer,1,High,2,Cat_6,B
1353330,Male,Yes,57,Yes,Lawyer,1,High,2,Cat_6,B
1353423,Male,Yes,56,Yes,Lawyer,1,High,2,Cat_6,A
1355925,Male,Yes,56,No,Lawyer,0,High,2,Cat_6,C
1355824,Male,Yes,55,No,Lawyer,1,High,3,Cat_6,C
1349951,Male,Yes,53,No,Lawyer,0,Low,2,Cat_6,D
1348790,Male,Yes,52,Yes,Lawyer,8,High,2,Cat_6,C
1348369,Male,Yes,47,No,Lawyer,0,Low,2,Cat_6,A
1354909,Male,No,87,No,Lawyer,1,Low,1,Cat_6,A
1349652,Male,No,86,No,Lawyer,1,Low,1,Cat_6,D
1355385,Male,No,83,Yes,Lawyer,0,Low,1,Cat_6,D
1348173,Male,No,76,Yes,Lawyer,0,Low,2,Cat_6,A
1350412,Male,No,68,Yes,Lawyer,1,Low,1,Cat_6,D
1350563,Male,No,61,Yes,Lawyer,1,Low,1,Cat_6,C
1353133,Female,Yes,89,Yes,Lawyer,2,Low,1,Cat_6,A
1349794,Female,Yes,89,Yes,Lawyer,1,High,3,Cat_6,A
1350550,Female,Yes,89,Yes,Lawyer,1,High,2,Cat_6,A
1356840,Female,Yes,89,Yes,Lawyer,0,High,2,Cat_6,C
1354066,Female,Yes,89,Yes,Lawyer,0,High,2,Cat_6,B
1351976,Female,Yes,89,Yes,Lawyer,0,High,2,Cat_6,C
1348491,Female,Yes,89,No,Lawyer,3,High,2,Cat_6,A
1351037,Female,Yes,89,No,Lawyer,3,High,1,Cat_6,D
1350812,Female,Yes,89,No,Lawyer,1,High,3,Cat_6,B
1348417,Female,Yes,89,No,Lawyer,1,High,2,Cat_6,A
1353106,Female,Yes,89,No,Lawyer,1,High,2,Cat_6,A
1349698,Female,Yes,89,No,Lawyer,1,High,2,Cat_6,D
1356439,Female,Yes,89,No,Lawyer,0,High,2,Cat_6,B
1355613,Female,Yes,89,No,Lawyer,0,High,2,Cat_6,A
1352204,Female,Yes,89,No,Lawyer,0,High,2,Cat_6,A
1353989,Female,Yes,88,Yes,Lawyer,1,Low,1,Cat_6,D
1356101,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,B
1355971,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,A
1353890,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,C
1348297,Female,Yes,88,Yes,Lawyer,1,High,2,Cat_6,B
1352446,Female,Yes,88,Yes,Lawyer,1,Average,2,Cat_6,C
1355102,Female,Yes,88,Yes,Lawyer,0,Low,2,Cat_6,C
1350672,Female,Yes,88,Yes,Lawyer,0,Low,1,Cat_6,D
1351662,Female,Yes,88,Yes,Lawyer,0,Low,1,Cat_6,D
1356198,Female,Yes,88,Yes,Lawyer,0,High,3,Cat_6,B
1353146,Female,Yes,88,No,Lawyer,0,High,2,Cat_6,B
1353927,Female,Yes,88,No,Lawyer,0,High,2,Cat_6,B
1355968,Female,Yes,87,Yes,Lawyer,1,High,2,Cat_6,A
1349827,Female,Yes,87,Yes,Lawyer,0,Low,2,Cat_6,B
1350509,Female,Yes,87,Yes,Lawyer,0,High,2,Cat_6,C
1348313,Female,Yes,87,Yes,Lawyer,0,High,2,Cat_6,A
1350566,Female,Yes,87,No,Lawyer,1,Low,1,Cat_6,A
1354019,Female,Yes,87,No,Lawyer,0,Low,1,Cat_6,C
1351931,Female,Yes,86,Yes,Lawyer,9,High,2,Cat_6,C
1356337,Female,Yes,86,Yes,Lawyer,1,Low,2,Cat_6,C
1354923,Female,Yes,86,Yes,Lawyer,1,Low,2,Cat_6,B
1350676,Female,Yes,86,Yes,Lawyer,1,High,2,Cat_6,C
1352963,Female,Yes,86,Yes,Lawyer,0,High,2,Cat_6,B
1356136,Female,Yes,86,Yes,Lawyer,0,High,2,Cat_6,C
1355545,Female,Yes,86,Yes,Lawyer,0,High,2,Cat_6,C
1353238,Female,Yes,86,Yes,Lawyer,0,High,2,Cat_6,C
1353152,Female,Yes,86,No,Lawyer,8,High,2,Cat_6,B
1349701,Female,Yes,86,No,Lawyer,1,High,2,Cat_6,A
1348726,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,C
1349603,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,A
1348124,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,B
1355658,Female,Yes,85,Yes,Lawyer,0,Low,5,Cat_6,C
1355380,Female,Yes,85,Yes,Lawyer,0,High,2,Cat_6,A
1348050,Female,Yes,85,Yes,Lawyer,0,High,2,Cat_6,A
1347879,Female,Yes,84,Yes,Lawyer,3,High,2,Cat_6,A
1356498,Female,Yes,84,Yes,Lawyer,2,Low,1,Cat_6,B
1354552,Female,Yes,84,Yes,Lawyer,1,Low,1,Cat_6,A
1351994,Female,Yes,84,Yes,Lawyer,0,Low,1,Cat_6,B
1348230,Female,Yes,84,No,Lawyer,1,High,2,Cat_6,C
1351134,Female,Yes,84,No,Lawyer,1,High,2,Cat_6,B
1348288,Female,Yes,84,No,Lawyer,0,High,2,Cat_6,B
1355378,Female,Yes,84,No,Lawyer,0,High,2,Cat_6,B
1348561,Female,Yes,83,Yes,Lawyer,1,Low,1,Cat_6,B
1354970,Female,Yes,83,Yes,Lawyer,1,Low,1,Cat_6,C
1354553,Female,Yes,83,Yes,Lawyer,1,Low,1,Cat_6,A
1352957,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6,A
1353028,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6,B
1350667,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6,B
1355974,Female,Yes,83,Yes,Lawyer,0,Low,3,Cat_6,A
1355663,Female,Yes,83,Yes,Lawyer,0,Low,2,Cat_6,C
1350184,Female,Yes,83,Yes,Lawyer,0,High,2,Cat_6,C
1348122,Female,Yes,83,No,Lawyer,1,Low,1,Cat_6,D
1348749,Female,Yes,83,No,Lawyer,1,High,2,Cat_6,D
1348630,Female,Yes,83,No,Lawyer,1,High,2,Cat_6,C
1350663,Female,Yes,83,No,Lawyer,0,High,2,Cat_6,B
1353281,Female,Yes,82,Yes,Lawyer,1,High,2,Cat_6,A
1348162,Female,Yes,82,Yes,Lawyer,0,High,2,Cat_6,B
1355180,Female,Yes,82,No,Lawyer,1,High,2,Cat_6,B
1355680,Female,Yes,82,No,Lawyer,0,Low,1,Cat_6,A
1353901,Female,Yes,82,No,Lawyer,0,High,2,Cat_6,C
1347965,Female,Yes,82,No,Lawyer,0,High,2,Cat_6,A
1350274,Female,Yes,82,No,Lawyer,0,High,2,Cat_6,B
1351206,Female,Yes,82,No,Lawyer,0,Average,2,Cat_6,A
1348625,Female,Yes,81,Yes,Lawyer,8,High,2,Cat_6,C
1356161,Female,Yes,81,Yes,Lawyer,7,High,2,Cat_6,B
1353271,Female,Yes,81,Yes,Lawyer,1,Low,1,Cat_6,C
1350662,Female,Yes,81,Yes,Lawyer,1,High,3,Cat_6,B
1348082,Female,Yes,81,Yes,Lawyer,1,High,2,Cat_6,C
1350748,Female,Yes,81,Yes,Lawyer,1,High,2,Cat_6,C
1348044,Female,Yes,81,Yes,Lawyer,1,High,2,Cat_6,A
1353052,Female,Yes,81,Yes,Lawyer,0,High,2,Cat_6,C
1353297,Female,Yes,81,Yes,Lawyer,0,Average,2,Cat_6,A
1351905,Female,Yes,81,No,Lawyer,0,High,2,Cat_6,A
1355705,Female,Yes,81,No,Lawyer,0,High,2,Cat_6,B
1351615,Female,Yes,81,No,Lawyer,0,High,2,Cat_6,A
1348385,Female,Yes,80,Yes,Lawyer,0,Low,1,Cat_6,C
1355909,Female,Yes,80,No,Lawyer,1,High,2,Cat_6,D
1355427,Female,Yes,80,No,Lawyer,1,High,2,Cat_6,C
1353948,Female,Yes,79,Yes,Lawyer,14,High,3,Cat_6,C
1355604,Female,Yes,79,Yes,Lawyer,1,Low,1,Cat_6,C
1348343,Female,Yes,79,Yes,Lawyer,1,Low,1,Cat_6,D
1348298,Female,Yes,79,Yes,Lawyer,1,High,2,Cat_6,B
1352340,Female,Yes,79,Yes,Lawyer,0,High,2,Cat_6,C
1355305,Female,Yes,79,No,Lawyer,1,High,3,Cat_6,A
1349113,Female,Yes,78,Yes,Lawyer,3,High,2,Cat_6,C
1355383,Female,Yes,78,Yes,Lawyer,1,High,2,Cat_6,B
1356103,Female,Yes,78,Yes,Lawyer,1,High,2,Cat_6,C
1348322,Female,Yes,78,No,Lawyer,1,Low,1,Cat_6,C
1352018,Female,Yes,78,No,Lawyer,1,High,2,Cat_6,B
1348016,Female,Yes,78,No,Lawyer,0,High,3,Cat_6,B
1351920,Female,Yes,78,No,Lawyer,0,High,2,Cat_6,A
1351156,Female,Yes,77,Yes,Lawyer,6,High,2,Cat_6,B
1348108,Female,Yes,77,Yes,Lawyer,1,High,2,Cat_6,A
1356228,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6,C
1350760,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6,B
1356271,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6,B
1356149,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6,C
1351427,Female,Yes,77,No,Lawyer,1,Low,1,Cat_6,A
1356150,Female,Yes,77,No,Lawyer,1,High,2,Cat_6,D
1348585,Female,Yes,77,No,Lawyer,0,High,3,Cat_6,A
1354184,Female,Yes,76,Yes,Lawyer,5,High,3,Cat_6,A
1353244,Female,Yes,76,Yes,Lawyer,1,High,2,Cat_6,B
1350187,Female,Yes,76,Yes,Lawyer,1,High,2,Cat_6,C
1349821,Female,Yes,76,Yes,Lawyer,0,High,2,Cat_6,A
1356325,Female,Yes,76,Yes,Lawyer,0,High,2,Cat_6,B
1349657,Female,Yes,76,No,Lawyer,1,High,2,Cat_6,B
1352900,Female,Yes,75,Yes,Lawyer,3,High,2,Cat_6,A
1356301,Female,Yes,75,Yes,Lawyer,2,High,4,Cat_6,B
1349711,Female,Yes,75,Yes,Lawyer,1,High,2,Cat_6,B
1356099,Female,Yes,75,Yes,Lawyer,0,Low,1,Cat_6,B
1353196,Female,Yes,75,Yes,Lawyer,0,High,2,Cat_6,B
1353398,Female,Yes,75,No,Lawyer,0,High,2,Cat_6,D
1353366,Female,Yes,75,No,Lawyer,0,High,2,Cat_6,B
1353923,Female,Yes,74,Yes,Lawyer,12,High,2,Cat_6,C
1348983,Female,Yes,74,Yes,Lawyer,1,Low,1,Cat_6,C
1353343,Female,Yes,74,Yes,Lawyer,1,High,2,Cat_6,B
1350665,Female,Yes,74,Yes,Lawyer,1,High,2,Cat_6,A
1354985,Female,Yes,74,No,Lawyer,1,Low,1,Cat_6,A
1355708,Female,Yes,74,No,Lawyer,1,High,2,Cat_6,A
1353917,Female,Yes,74,No,Lawyer,1,High,2,Cat_6,C
1350548,Female,Yes,74,No,Lawyer,0,Low,1,Cat_6,D
1348018,Female,Yes,74,No,Lawyer,0,High,2,Cat_6,A
1351066,Female,Yes,73,Yes,Lawyer,7,Low,2,Cat_6,A
1356448,Female,Yes,73,Yes,Lawyer,1,Low,2,Cat_6,B
1354987,Female,Yes,73,Yes,Lawyer,1,Low,1,Cat_6,B
1351236,Female,Yes,73,Yes,Lawyer,1,High,2,Cat_6,B
1353193,Female,Yes,73,Yes,Lawyer,1,High,2,Cat_6,C
1355430,Female,Yes,73,Yes,Lawyer,1,High,2,Cat_6,B
1356189,Female,Yes,73,No,Lawyer,1,Low,2,Cat_6,B
1352207,Female,Yes,73,No,Lawyer,1,High,3,Cat_6,B
1354407,Female,Yes,73,No,Lawyer,1,High,2,Cat_6,A
1356010,Female,Yes,73,No,Lawyer,0,High,2,Cat_6,C
1355249,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6,B
1348380,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6,A
1356213,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6,B
1347875,Female,Yes,72,Yes,Lawyer,0,High,2,Cat_6,C
1354279,Female,Yes,72,Yes,Lawyer,0,High,2,Cat_6,A
1353910,Female,Yes,72,Yes,Lawyer,0,High,2,Cat_6,C
1350434,Female,Yes,72,No,Lawyer,1,Low,3,Cat_6,A
1351609,Female,Yes,72,No,Lawyer,1,High,3,Cat_6,D
1348580,Female,Yes,71,Yes,Lawyer,8,High,2,Cat_6,C
1351230,Female,Yes,71,Yes,Lawyer,8,High,2,Cat_6,C
1352152,Female,Yes,71,Yes,Lawyer,0,Low,2,Cat_6,C
1354232,Female,Yes,71,Yes,Lawyer,0,High,2,Cat_6,C
1347878,Female,Yes,71,No,Lawyer,1,High,3,Cat_6,D
1352252,Female,Yes,71,No,Lawyer,1,High,2,Cat_6,B
1348172,Female,Yes,70,Yes,Lawyer,1,High,2,Cat_6,C
1350377,Female,Yes,70,Yes,Lawyer,1,High,2,Cat_6,C
1348308,Female,Yes,70,Yes,Lawyer,0,Low,2,Cat_6,B
1348428,Female,Yes,70,Yes,Lawyer,0,Low,1,Cat_6,B
1350584,Female,Yes,70,Yes,Lawyer,0,High,2,Cat_6,B
1352150,Female,Yes,70,No,Lawyer,3,High,2,Cat_6,A
1355434,Female,Yes,69,Yes,Lawyer,1,High,2,Cat_6,B
1355634,Female,Yes,69,Yes,Lawyer,0,High,2,Cat_6,C
1348022,Female,Yes,69,Yes,Lawyer,0,High,2,Cat_6,C
1351593,Female,Yes,69,No,Lawyer,0,Average,2,Cat_6,C
1355531,Female,Yes,68,Yes,Lawyer,9,High,4,Cat_6,C
1352599,Female,Yes,68,Yes,Lawyer,3,Low,1,Cat_6,A
1353916,Female,Yes,68,Yes,Lawyer,3,High,4,Cat_6,C
1349117,Female,Yes,68,Yes,Lawyer,2,High,2,Cat_6,C
1353951,Female,Yes,68,Yes,Lawyer,1,High,2,Cat_6,C
1350878,Female,Yes,68,Yes,Lawyer,0,Low,2,Cat_6,C
1349265,Female,Yes,68,Yes,Lawyer,0,Low,1,Cat_6,C
1353420,Female,Yes,68,Yes,Lawyer,0,High,2,Cat_6,A
1353023,Female,Yes,68,Yes,Lawyer,0,High,2,Cat_6,B
1355160,Female,Yes,68,Yes,Lawyer,0,Average,3,Cat_6,C
1348706,Female,Yes,68,No,Lawyer,1,Low,1,Cat_6,D
1350924,Female,Yes,67,Yes,Lawyer,0,High,2,Cat_6,B
1353289,Female,Yes,66,Yes,Lawyer,4,Low,1,Cat_6,B
1353873,Female,Yes,66,Yes,Lawyer,1,High,3,Cat_6,C
1351871,Female,Yes,66,Yes,Lawyer,1,High,2,Cat_6,A
1351399,Female,Yes,66,Yes,Lawyer,1,High,2,Cat_6,C
1350334,Female,Yes,66,Yes,Lawyer,1,High,2,Cat_6,C
1349920,Female,Yes,66,Yes,Lawyer,0,High,3,Cat_6,C
1353493,Female,Yes,65,Yes,Lawyer,1,Low,1,Cat_6,A
1354208,Female,Yes,65,Yes,Lawyer,1,Average,2,Cat_6,B
1356485,Female,Yes,65,Yes,Lawyer,0,Low,1,Cat_6,A
1355936,Female,Yes,65,Yes,Lawyer,0,High,3,Cat_6,B
1353291,Female,Yes,65,Yes,Lawyer,0,High,3,Cat_6,C
1348117,Female,Yes,65,Yes,Lawyer,0,Average,4,Cat_6,B
1348590,Female,Yes,62,Yes,Lawyer,1,Low,3,Cat_6,A
1356298,Female,Yes,62,Yes,Lawyer,0,Low,2,Cat_6,C
1353080,Female,Yes,61,No,Lawyer,0,High,3,Cat_6,D
1350469,Female,Yes,60,Yes,Lawyer,1,High,3,Cat_6,C
1349188,Female,Yes,60,Yes,Lawyer,0,Low,2,Cat_6,D
1348105,Female,Yes,60,No,Lawyer,1,Average,3,Cat_6,B
1356066,Female,Yes,58,No,Lawyer,0,High,4,Cat_6,C
1350604,Female,Yes,56,Yes,Lawyer,5,High,9,Cat_6,C
1349947,Female,Yes,48,No,Lawyer,1,High,2,Cat_6,D
1350138,Female,Yes,47,Yes,Lawyer,2,High,4,Cat_6,D
1351992,Female,Yes,47,No,Lawyer,0,Low,1,Cat_6,A
1355993,Female,Yes,45,Yes,Lawyer,0,Low,1,Cat_6,B
1348418,Female,Yes,37,Yes,Lawyer,1,High,2,Cat_6,C
1350775,Female,No,89,Yes,Lawyer,2,Low,1,Cat_6,D
1354627,Female,No,87,No,Lawyer,1,Low,2,Cat_6,A
1349160,Female,No,86,Yes,Lawyer,1,Low,1,Cat_6,A
1354442,Female,No,85,Yes,Lawyer,0,Low,3,Cat_6,A
1355161,Female,No,82,No,Lawyer,0,Low,3,Cat_6,D
1356088,Female,No,75,Yes,Lawyer,0,Low,2,Cat_6,C
1355894,Female,No,73,Yes,Lawyer,0,Low,1,Cat_6,B
1351993,Female,No,72,Yes,Lawyer,1,Low,2,Cat_6,D
1353340,Female,No,72,Yes,Lawyer,0,Low,1,Cat_6,C
1348219,Female,No,70,Yes,Lawyer,0,Low,1,Cat_6,D
1350668,Female,No,65,Yes,Lawyer,0,Low,5,Cat_6,A
1354070,Female,No,65,Yes,Lawyer,0,Low,1,Cat_6,A
1356031,Female,No,53,No,Lawyer,1,Low,3,Cat_6,D
1349192,Female,No,53,No,Lawyer,1,Low,1,Cat_6,D
1349186,Female,No,52,Yes,Lawyer,4,Low,1,Cat_6,A
1348468,Female,No,51,Yes,Lawyer,6,Low,1,Cat_6,B
1348962,Female,No,48,Yes,Lawyer,4,Low,1,Cat_6,A
1356124,Female,No,40,Yes,Lawyer,4,Low,1,Cat_6,B
1354735,Female,No,40,Yes,Lawyer,1,Low,1,Cat_6,A
1350679,Female,No,22,No,Lawyer,8,Low,1,Cat_6,D
1352099,Male,Yes,68,Yes,Lawyer,8,Low,1,Cat_5,A
1348984,Female,Yes,78,No,Lawyer,1,Low,1,Cat_5,A
1353381,Female,Yes,66,Yes,Lawyer,6,Average,4,Cat_5,B
1353324,Male,Yes,88,Yes,Lawyer,0,High,2,Cat_4,A
1355054,Male,Yes,85,Yes,Lawyer,1,High,2,Cat_4,A
1355306,Male,Yes,85,No,Lawyer,0,Low,1,Cat_4,D
1355116,Male,Yes,80,No,Lawyer,0,Low,1,Cat_4,B
1353822,Male,Yes,77,No,Lawyer,1,Low,2,Cat_4,D
1354984,Male,Yes,76,Yes,Lawyer,0,Low,2,Cat_4,B
1353864,Male,Yes,75,No,Lawyer,1,Low,1,Cat_4,D
1354899,Male,Yes,74,Yes,Lawyer,1,High,2,Cat_4,B
1353788,Male,Yes,71,No,Lawyer,1,Low,2,Cat_4,D
1354712,Male,Yes,68,No,Lawyer,2,Low,3,Cat_4,A
1353860,Male,Yes,67,No,Lawyer,0,High,9,Cat_4,A
1354001,Male,Yes,66,Yes,Lawyer,1,High,2,Cat_4,C
1353473,Male,Yes,66,Yes,Lawyer,1,High,2,Cat_4,C
1348810,Male,Yes,65,Yes,Lawyer,0,Low,1,Cat_4,D
1352877,Male,No,79,No,Lawyer,0,Low,1,Cat_4,D
1348175,Male,No,35,Yes,Lawyer,1,Low,1,Cat_4,D
1353845,Female,Yes,87,No,Lawyer,0,Low,1,Cat_4,A
1351225,Female,Yes,79,Yes,Lawyer,1,High,2,Cat_4,B
1355084,Female,Yes,78,Yes,Lawyer,6,Low,1,Cat_4,A
1351475,Female,Yes,78,No,Lawyer,1,High,2,Cat_4,B
1351467,Female,Yes,68,No,Lawyer,1,Low,2,Cat_4,B
1353790,Female,Yes,68,No,Lawyer,0,Low,1,Cat_4,D
1353707,Female,Yes,67,Yes,Lawyer,1,Low,1,Cat_4,A
1351489,Female,Yes,67,No,Lawyer,1,High,4,Cat_4,D
1353857,Female,Yes,65,No,Lawyer,0,High,9,Cat_4,A
1351688,Female,Yes,62,Yes,Lawyer,9,Average,2,Cat_4,B
1348644,Female,Yes,56,No,Lawyer,1,High,4,Cat_4,B
1349433,Male,Yes,83,No,Lawyer,0,High,3,Cat_3,D
1349509,Male,Yes,77,Yes,Lawyer,0,Low,2,Cat_3,C
1355296,Male,Yes,76,Yes,Lawyer,1,Low,2,Cat_3,A
1353212,Male,Yes,76,Yes,Lawyer,1,Low,1,Cat_3,D
1352254,Male,Yes,71,No,Lawyer,0,Low,5,Cat_3,D
1355086,Male,Yes,70,No,Lawyer,0,High,2,Cat_3,C
1353970,Male,Yes,67,Yes,Lawyer,0,Low,1,Cat_3,A
1354481,Male,Yes,56,No,Lawyer,0,High,3,Cat_3,A
1349432,Male,No,77,Yes,Lawyer,0,Low,1,Cat_3,C
1352057,Female,Yes,85,Yes,Lawyer,0,Low,1,Cat_3,D
1355059,Female,Yes,79,Yes,Lawyer,0,Low,1,Cat_3,A
1349929,Female,Yes,72,No,Lawyer,0,High,7,Cat_3,D
1349434,Female,Yes,71,Yes,Lawyer,1,Low,2,Cat_3,C
1350060,Female,Yes,71,Yes,Lawyer,1,Low,1,Cat_3,A
1349928,Female,Yes,69,No,Lawyer,0,Low,1,Cat_3,D
1347924,Female,Yes,20,Yes,Lawyer,1,Average,3,Cat_3,A
1348940,Female,No,81,Yes,Lawyer,1,Low,1,Cat_3,B
1350032,Female,No,23,No,Lawyer,0,Low,6,Cat_3,B
1352760,Male,Yes,78,No,Lawyer,1,High,2,Cat_2,A
1355058,Male,Yes,74,Yes,Lawyer,1,Low,1,Cat_2,C
1355191,Male,Yes,67,Yes,Lawyer,0,High,2,Cat_2,B
1349057,Female,Yes,89,Yes,Lawyer,1,High,2,Cat_2,C
1352210,Female,Yes,72,Yes,Lawyer,1,High,4,Cat_2,B
1355192,Female,Yes,70,Yes,Lawyer,1,High,2,Cat_2,B
1350810,Male,Yes,70,No,Lawyer,0,High,3,Cat_1,B
1349647,Male,Yes,69,No,Lawyer,1,Low,2,Cat_1,B
1352206,Male,Yes,65,Yes,Lawyer,0,Low,2,Cat_1,A
1353529,Female,Yes,65,Yes,Lawyer,2,Low,6,Cat_1,D
1349149,Female,Yes,58,Yes,Lawyer,1,High,4,Cat_1,C
1356348,Female,Yes,36,Yes,Homemaker,8,Average,2,Cat_7,B
1353021,Male,Yes,73,No,Homemaker,2,Low,1,Cat_6,A
1348158,Male,Yes,65,Yes,Homemaker,0,High,2,Cat_6,A
1348777,Male,Yes,63,Yes,Homemaker,8,Average,3,Cat_6,B
1355650,Male,Yes,63,Yes,Homemaker,1,Low,3,Cat_6,B
1349512,Male,Yes,57,Yes,Homemaker,5,High,2,Cat_6,A
1355377,Male,Yes,55,Yes,Homemaker,1,Average,4,Cat_6,C
1355651,Male,Yes,55,Yes,Homemaker,0,Low,4,Cat_6,B
1355589,Male,Yes,48,Yes,Homemaker,10,Low,3,Cat_6,C
1349776,Male,Yes,42,No,Homemaker,8,Low,1,Cat_6,A
1352003,Male,Yes,36,Yes,Homemaker,5,Low,1,Cat_6,D
1353992,Male,Yes,35,Yes,Homemaker,9,Average,4,Cat_6,A
1351837,Male,Yes,35,No,Homemaker,1,Average,3,Cat_6,B
1351811,Male,Yes,33,No,Homemaker,9,Average,2,Cat_6,A
1353201,Male,Yes,30,No,Homemaker,1,Average,3,Cat_6,D
1356098,Male,Yes,28,Yes,Homemaker,13,Average,2,Cat_6,B
1355927,Male,Yes,26,No,Homemaker,9,Average,2,Cat_6,A
1355700,Male,No,31,No,Homemaker,14,Low,1,Cat_6,D
1351751,Male,No,29,Yes,Homemaker,5,Low,1,Cat_6,D
1356207,Male,No,26,Yes,Homemaker,8,Low,2,Cat_6,A
1351899,Female,Yes,81,Yes,Homemaker,0,High,2,Cat_6,B
1356220,Female,Yes,70,Yes,Homemaker,3,Low,2,Cat_6,B
1355029,Female,Yes,60,Yes,Homemaker,1,Low,4,Cat_6,C
1351144,Female,Yes,59,Yes,Homemaker,0,Average,4,Cat_6,B
1355267,Female,Yes,58,Yes,Homemaker,2,Low,1,Cat_6,C
1355121,Female,Yes,56,Yes,Homemaker,5,Low,1,Cat_6,C
1355779,Female,Yes,53,No,Homemaker,9,Low,1,Cat_6,A
1355264,Female,Yes,53,No,Homemaker,2,High,3,Cat_6,B
1349554,Female,Yes,49,Yes,Homemaker,14,Low,1,Cat_6,A
1351884,Female,Yes,49,Yes,Homemaker,9,Average,3,Cat_6,C
1355665,Female,Yes,49,Yes,Homemaker,8,Average,2,Cat_6,C
1352191,Female,Yes,49,Yes,Homemaker,2,Average,4,Cat_6,B
1351842,Female,Yes,48,Yes,Homemaker,12,Low,1,Cat_6,A
1355595,Female,Yes,48,Yes,Homemaker,1,Low,4,Cat_6,B
1355190,Female,Yes,47,No,Homemaker,3,High,3,Cat_6,B
1356262,Female,Yes,45,Yes,Homemaker,8,High,4,Cat_6,B
1351559,Female,Yes,43,Yes,Homemaker,8,High,2,Cat_6,A
1351657,Female,Yes,42,No,Homemaker,6,High,4,Cat_6,B
1351923,Female,Yes,42,No,Homemaker,3,Average,4,Cat_6,D
1351911,Female,Yes,40,No,Homemaker,6,Low,1,Cat_6,D
